title,imageUrl,rating,releaseDate,genre
Christ-Complex.html,https://www.imsdb.com/posters/Christ-Complex.jpg,N/A,October 2012,"Comedy, Fantasy"
"Cider-House-Rules,-The.html","https://www.imsdb.com/posters/Cider-House-Rules,-The.jpg",N/A,December 1999,"Drama, Romance"
"Cincinnati-Kid,-The.html","https://www.imsdb.com/posters/Cincinnati-Kid,-The.jpg",N/A,October 1965,Drama
Cinema-Paradiso.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Cirque-du-Freak-The-Vampire's-Assistant.html,https://www.imsdb.com/posters/Cirque-du-Freak-The-Vampire's-Assistant.jpg,N/A,October 2009,"Action, Adventure, Fantasy, Thriller"
City-of-Joy.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Citizen-Kane.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Mystery"
Clerks.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Cliffhanger.html,https://www.imsdb.com/posters/Cliffhanger.jpg,N/A,May 1993,"Action, Adventure, Thriller"
Clash-of-the-Titans.html,https://www.imsdb.com/posters/Clash-of-the-Titans.jpg,N/A,April 2010,"Action, Adventure, Drama, Fantasy"
Clueless.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
Code-of-Silence.html,https://www.imsdb.com/posters/Code-of-Silence.jpg,N/A,May 1985,"Action, Drama"
Coco.html,https://www.imsdb.com/posters/Coco.jpg,N/A,November 2017,"Animation, Adventure, Comedy"
Collateral.html,http://www.imsdb.com/images/no-poster.gif,8,August 2004,"Action, Crime, Thriller"
Cold-Mountain.html,http://www.imsdb.com/images/no-poster.gif,N/A,December 2003,"Drama, War, Romance"
Cobb.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Collateral-Damage.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Thriller"
Colombiana.html,https://www.imsdb.com/posters/Colombiana.jpg,N/A,August 2011,"Action, Crime, Drama"
Commando.html,https://www.imsdb.com/posters/Commando.jpg,N/A,October 1985,"Action, Thriller"
Color-of-Night.html,https://www.imsdb.com/posters/Color-of-Night.jpg,N/A,August 1994,"Mystery, Romance, Thriller"
Conan-the-Barbarian.html,https://www.imsdb.com/posters/Conan-the-Barbarian.jpg,N/A,August 2011,"Action, Adventure, Fantasy"
Confidence.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Confessions-of-a-Dangerous-Mind.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
"Cooler,-The.html","https://www.imsdb.com/posters/Cooler,-The.jpg",N/A,November 2003,"Drama, Romance, Comedy"
Copycat.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Horror, Mystery, Thriller"
Coraline.html,https://www.imsdb.com/posters/Coraline.jpg,N/A,February 2009,"Animation, Adventure, Family, Fantasy"
Coriolanus.html,https://www.imsdb.com/posters/Coriolanus.jpg,N/A,January 2012,"Drama, Thriller, War"
Cradle-2-the-Grave.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime, Drama, Thriller"
Crash.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Thriller, Romance"
"Crazy,-Stupid,-Love.html","https://www.imsdb.com/posters/Crazy,-Stupid,-Love.jpg",7,July 2011,"Comedy, Drama, Romance"
Crank.html,https://www.imsdb.com/posters/Crank.jpg,N/A,September 2006,"Action, Crime, Drama, Thriller"
Crazylove.html,https://www.imsdb.com/posters/Crazylove.jpg,N/A,October 2005,"Drama, Romance"
Crime-Spree.html,https://www.imsdb.com/posters/Crime-Spree.jpg,N/A,September 2003,"Crime, Comedy"
Creation.html,https://www.imsdb.com/posters/Creation.jpg,N/A,January 2010,Drama
"Croods,-The.html","https://www.imsdb.com/posters/Croods,-The.jpg",N/A,March 2013,"Animation, Adventure, Comedy"
Croupier.html,https://www.imsdb.com/posters/Croupier.jpg,N/A,April 2000,"Crime, Drama"
"Crow-Salvation,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Crime, Horror, Thriller"
"Crow,-The.html",http://www.imsdb.com/images/no-poster.gif,9,N/A,"Action, Drama, Horror, Fantasy, Romance, Thriller"
Cube.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Thriller, Sci-Fi, Horror, Mystery"
Cruel-Intentions.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
"Crow-City-of-Angels,-The.html","https://www.imsdb.com/posters/Crow-City-of-Angels,-The.jpg",7,August 1996,"Action, Fantasy, Thriller, Crime"
Crying-Game.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Romance"
Custody.html,https://www.imsdb.com/posters/Custody.jpg,N/A,N/A,Comedy
"Damned-United,-The.html","https://www.imsdb.com/posters/Damned-United,-The.jpg",N/A,October 2009,Drama
Dallas-Buyers-Club.html,https://www.imsdb.com/posters/Dallas-Buyers-Club.jpg,N/A,November 2013,Drama
"Curious-Case-of-Benjamin-Button,-The.html","https://www.imsdb.com/posters/Curious-Case-of-Benjamin-Button,-The.jpg",N/A,December 2008,"Drama, Fantasy, Mystery, Romance"
"Danish-Girl,-The.html","https://imsdb.com/posters/Danish-Girl,-The.jpg",N/A,January 2016,"Drama, Romance"
Dances-with-Wolves.html,https://www.imsdb.com/posters/Dances-with-Wolves.jpg,N/A,November 1990,"Adventure, Drama, Western"
Dark-City.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Mystery, Sci-Fi, Thriller"
"Dark-Knight-Rises,-The.html","https://www.imsdb.com/posters/Dark-Knight-Rises,-The.jpg",N/A,July 2012,"Action, Crime, Thriller"
Dark-Star.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Sci-Fi, Thriller"
Date-Night.html,https://www.imsdb.com/posters/Date-Night.jpg,N/A,April 2010,"Comedy, Crime, Romance"
Dave-Barry's-Complete-Guide-to-Guys.html,https://www.imsdb.com/posters/Dave-Barry's-Complete-Guide-to-Guys.jpg,N/A,May 2006,Comedy
Darkman.html,https://www.imsdb.com/posters/Darkman.jpg,N/A,August 1990,"Action, Crime, Sci-Fi, Thriller"
Day-of-the-Dead.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Drama, Sci-Fi, Thriller"
Dawn-of-the-Dead.html,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Action, Horror, Drama"
"Day-the-Clown-Cried,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
"Day-the-Earth-Stood-Still,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi, Thriller"
Days-of-Heaven.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Dead-Poets-Society.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Deadpool.html,https://www.imsdb.com/posters/Deadpool.jpg,N/A,February 2016,"Action, Adventure, Comedy"
Death-at-a-Funeral.html,https://www.imsdb.com/posters/Death-at-a-Funeral.jpg,N/A,April 2010,Comedy
Dear-White-People.html,https://www.imsdb.com/posters/Dear-White-People.jpg,N/A,July 2015,"Comedy, Drama"
Death-to-Smoochy.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime"
"Debt,-The.html","https://www.imsdb.com/posters/Debt,-The.jpg",N/A,August 2011,"Action, Drama, Thriller"
Deep-Cover.html,https://www.imsdb.com/posters/Deep-Cover.jpg,N/A,April 1992,"Action, Crime, Thriller"
Deception.html,https://www.imsdb.com/posters/Deception.jpg,N/A,April 2008,"Crime, Drama, Mystery, Romance, Thriller"
Deep-Rising.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Horror, Thriller"
Defiance.html,https://www.imsdb.com/posters/Defiance.jpg,N/A,January 2009,"Action, Drama, Thriller, War"
"Deer-Hunter,-The.html",http://www.imsdb.com/images/no-poster.gif,6,N/A,"Drama, War"
"Departed,-The.html","https://www.imsdb.com/posters/Departed,-The.jpg",N/A,October 2006,"Crime, Drama, Thriller"
Despicable-Me-2.html,https://www.imsdb.com/posters/Despicable-Me-2.jpg,N/A,July 2013,"Animation, Adventure, Comedy"
"Descendants,-The.html","https://www.imsdb.com/posters/Descendants,-The.jpg",N/A,December 2011,"Comedy, Drama"
Detroit-Rock-City.html,https://www.imsdb.com/posters/Detroit-Rock-City.jpg,N/A,August 1999,"Adventure, Comedy, Musical"
"Devil-Wears-Prada,-The.html","https://www.imsdb.com/posters/Devil-Wears-Prada,-The.jpg",N/A,June 2006,"Comedy, Drama"
Devil-in-a-Blue-Dress.html,https://www.imsdb.com/posters/Devil-in-a-Blue-Dress.jpg,N/A,September 1995,"Crime, Mystery, Thriller"
Devil's-Advocate.html,https://www.imsdb.com/posters/Devil's-Advocate.gif,N/A,October 1997,"Drama, Horror, Thriller"
Die-Hard.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Thriller"
Diner.html,https://www.imsdb.com/posters/Diner.jpg,N/A,March 1982,"Comedy, Drama"
Die-Hard-2.html,https://www.imsdb.com/posters/Die-Hard-2.jpg,N/A,July 1990,"Action, Thriller"
"Distinguished-Gentleman,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Disturbia.html,https://www.imsdb.com/posters/Disturbia.jpg,N/A,April 2007,Thriller
Django-Unchained.html,https://www.imsdb.com/posters/Django-Unchained.jpg,N/A,December 2012,"Adventure, Drama, Western"
Do-The-Right-Thing.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Dogma.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Fantasy, Adventure"
Donnie-Brasco.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama, Thriller"
Dog-Day-Afternoon.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Thriller"
"Doors,-The.html","https://www.imsdb.com/posters/Doors,-The.jpg",N/A,March 1991,"Biography, Drama, Music"
Drag-Me-to-Hell.html,https://www.imsdb.com/posters/Drag-Me-to-Hell.jpg,N/A,May 2009,"Horror, Thriller"
Dragonslayer.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Fantasy"
Double-Indemnity.html,http://www.imsdb.com/images/no-poster.gif,N/A,September 1944,"Crime, Film-Noir, Drama"
Drive.html,https://www.imsdb.com/posters/Drive.jpg,8,September 2011,"Action, Crime, Drama"
Drive-Angry.html,https://www.imsdb.com/posters/Drive-Angry.jpg,N/A,February 2011,"Action, Crime, Fantasy"
Drop-Dead-Gorgeous.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
"Dry-White-Season,-A.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Thriller"
Dumb-and-Dumber.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Adventure, Comedy"
Duck-Soup.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Family, Musical"
Dune.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Sci-Fi, Fantasy"
E.T..html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Family, Sci-Fi, Adventure, Fantasy"
Eastern-Promises.html,https://www.imsdb.com/posters/Eastern-Promises.jpg,8,September 2007,"Crime, Drama, Mystery, Thriller"
Eagle-Eye.html,https://www.imsdb.com/posters/Eagle-Eye.jpg,N/A,September 2008,"Action, Mystery, Thriller"
Easy-A.html,https://www.imsdb.com/posters/Easy-A.jpg,N/A,September 2010,"Comedy, Romance"
Ed-TV.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Ed-Wood.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Edward-Scissorhands.html,http://www.imsdb.com/images/no-poster.gif,7,N/A,"Drama, Fantasy, Romance"
El-Mariachi.html,https://www.imsdb.com/posters/El-Mariachi.jpg,N/A,February 1993,"Action, Thriller, Crime, Western"
Eight-Legged-Freaks.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Horror, Sci-Fi"
Election.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Enemy-of-the-State.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Action, Thriller"
Elizabeth-The-Golden-Age.html,https://www.imsdb.com/posters/Elizabeth-The-Golden-Age.jpg,7,October 2007,Drama
Elvis.html,https://imsdb.com/posters/Elvis.jpg,N/A,June 2022,Drama
"Elephant-Man,-The.html","https://www.imsdb.com/posters/Elephant-Man,-The.jpg",N/A,October 1980,Drama
"English-Patient,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Enough.html,https://www.imsdb.com/posters/Enough.jpg,N/A,May 2002,"Drama, Thriller"
Entrapment.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime, Thriller"
Erik-the-Viking.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Fantasy
Erin-Brockovich.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Escape-From-L.A..html,http://www.imsdb.com/images/no-poster.gif,7,N/A,"Action, Adventure, Sci-Fi, Thriller"
Escape-From-New-York.html,http://www.imsdb.com/images/no-poster.gif,7,N/A,"Action, Adventure, Sci-Fi, Thriller"
Even-Cowgirls-Get-the-Blues.html,https://www.imsdb.com/posters/Even-Cowgirls-Get-the-Blues.jpg,N/A,May 1994,"Comedy, Romance, Drama"
Eternal-Sunshine-of-the-Spotless-Mind.html,http://www.imsdb.com/images/no-poster.gif,N/A,March 2004,"Drama, Romance, Sci-Fi"
Event-Horizon.html,http://www.imsdb.com/images/no-poster.gif,N/A,August 1997,"Horror, Sci-Fi, Thriller"
Evil-Dead.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Fantasy, Comedy"
Evil-Dead-II-Dead-by-Dawn.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Fantasy, Comedy, Action"
Ex-Machina.html,https://www.imsdb.com/posters/Ex-Machina.jpg,N/A,April 2015,"Drama, Mystery, Sci-Fi"
Excalibur.html,https://www.imsdb.com/posters/Excalibur.jpg,N/A,April 1981,"Adventure, Drama, Fantasy"
eXistenZ.html,https://www.imsdb.com/posters/eXistenZ.jpg,N/A,April 1999,"Adventure, Sci-Fi, Thriller"
Extract.html,https://www.imsdb.com/posters/Extract.jpg,N/A,September 2009,"Comedy, Crime, Romance"
"Fabulous-Baker-Boys,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Face-Off.html,https://www.imsdb.com/posters/Face-Off.jpg,N/A,June 1997,"Action, Crime, Drama, Thriller"
"Family-Man,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
FairyTale-A-True-Story.html,https://imsdb.com/posters/FairyTale-A-True-Story.jpg,N/A,September 1997,"Drama, Family, Fantasy"
Fair-Game.html,https://www.imsdb.com/posters/Fair-Game.jpg,N/A,November 2010,"Action, Drama, Thriller"
Fargo.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Thriller"
Fantastic-Mr-Fox.html,https://www.imsdb.com/posters/Fantastic-Mr-Fox.jpg,N/A,November 2009,"Animation, Adventure, Comedy, Family"
Fantastic-Four.html,https://www.imsdb.com/posters/Fantastic-Four.jpg,N/A,July 2005,"Action, Adventure, Fantasy, Sci-Fi"
Fast-Times-at-Ridgemont-High.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
"Fault-in-Our-Stars,-The.html","https://www.imsdb.com/posters/Fault-in-Our-Stars,-The.jpg",N/A,June 2014,"Drama, Romance"
Fatal-Instinct.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Thriller"
Ferris-Bueller's-Day-Off.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Feast.html,https://www.imsdb.com/posters/Feast.jpg,N/A,September 2006,"Action, Comedy, Horror, Thriller"
Field-of-Dreams.html,https://www.imsdb.com/posters/Field-of-Dreams.jpg,N/A,April 1989,"Drama, Family, Fantasy"
Fear-and-Loathing-in-Las-Vegas.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, "
"Fifth-Element,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Drama, Fantasy, Romance, Sci-Fi"
Fight-Club.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Thriller"
Final-Destination.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
"Fighter,-The.html","https://www.imsdb.com/posters/Fighter,-The.jpg",N/A,December 2010,Drama
Final-Destination-2.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Finding-Nemo.html,http://www.imsdb.com/images/no-poster.gif,7,May 2003,"Adventure, Animation, Comedy, Family"
Five-Easy-Pieces.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
First-Cow.html,https://imsdb.com/posters/First-Cow.jpg,N/A,August 2019,"Drama, Western"
Flash-Gordon.html,https://www.imsdb.com/posters/Flash-Gordon.jpg,N/A,December 1980,"Action, Adventure, Fantasy"
Fletch.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Flight.html,https://www.imsdb.com/posters/Flight.jpg,N/A,November 2012,Drama
Forrest-Gump.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
"Flintstones,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Family, Fantasy"
Four-Feathers.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Adventure, Drama, War"
Four-Rooms.html,http://www.imsdb.com/images/no-poster.gif,N/A,December 1995,"Comedy, Drama"
Foxcatcher.html,https://www.imsdb.com/posters/Foxcatcher.jpg,N/A,January 2015,Drama
Fracture.html,https://www.imsdb.com/posters/Fracture.jpg,N/A,April 2007,"Crime, Drama, Thriller"
Frankenstein.html,https://www.imsdb.com/posters/Frankenstein.jpg,N/A,November 1994,"Drama, Fantasy, Horror, Romance, Sci-Fi"
Frances.html,https://www.imsdb.com/posters/Frances.jpg,N/A,December 1982,Drama
Frankenweenie.html,https://www.imsdb.com/posters/Frankenweenie.jpg,N/A,October 2012,"Animation, Comedy, Family"
Freaked.html,https://www.imsdb.com/posters/Freaked.jpg,N/A,October 1993,"Comedy, Sci-Fi"
Freddy-vs.-Jason.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Fantasy, Horror, Thriller"
"French-Connection,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Thriller"
Friday-the-13th.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Mystery, Thriller"
Friday-the-13th-Part-VIII-Jason-Takes-Manhattan.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Horror
Fright-Night.html,https://www.imsdb.com/posters/Fright-Night.jpg,N/A,August 2011,"Comedy, Horror"
Frequency.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Thriller
Fright-Night-(1985).html,https://www.imsdb.com/posters/Fright-Night-(1985).jpg,N/A,August 1985,"Comedy, Horror, Thriller"
From-Dusk-Till-Dawn.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Horror, Thriller"
From-Here-to-Eternity.html,https://www.imsdb.com/posters/From-Here-to-Eternity.jpg,N/A,September 1953,"Drama, Romance, War"
Frozen.html,https://www.imsdb.com/posters/Frozen.jpg,N/A,February 2010,"Drama, Thriller"
Frozen-(Disney).html,https://www.imsdb.com/posters/Frozen-(Disney).jpg,N/A,November 2013,"Animation, Adventure, Comedy"
Frozen-River.html,https://www.imsdb.com/posters/Frozen-River.jpg,N/A,August 2008,"Crime, Drama"
Fruitvale-Station.html,https://www.imsdb.com/posters/Fruitvale-Station.jpg,N/A,July 2013,Drama
"Fugitive,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Mystery, Thriller"
Funny-People.html,https://www.imsdb.com/posters/Funny-People.jpg,N/A,July 2009,"Comedy, Drama"
G.I.-Jane.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama"
G.I.-Joe-The-Rise-of-Cobra.html,https://www.imsdb.com/posters/G.I.-Joe-The-Rise-of-Cobra.jpg,N/A,August 2009,"Action, Adventure, Sci-Fi, Thriller"
Game-6.html,https://www.imsdb.com/posters/Game-6.jpg,N/A,June 2005,"Comedy, Drama"
"Game,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Mystery, Thriller"
Gamer.html,https://www.imsdb.com/posters/Gamer.jpg,N/A,September 2009,"Action, Sci-Fi, Thriller"
Gandhi.html,https://www.imsdb.com/posters/Gandhi.jpg,N/A,December 1982,Drama
Gang-Related.html,https://www.imsdb.com/posters/Gang-Related.jpg,N/A,October 1997,"Crime, Drama"
Gangs-of-New-York.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Get-Carter.html,https://www.imsdb.com/posters/Get-Carter.jpg,N/A,March 1971,"Thriller, Action, Crime, Drama"
Gattaca.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi, Thriller"
Garden-State.html,https://www.imsdb.com/posters/Garden-State.jpg,N/A,August 2004,"Comedy, Drama, Romance"
Get-Low.html,https://www.imsdb.com/posters/Get-Low.jpg,N/A,July 2010,"Drama, Mystery"
Get-on-Up.html,https://www.imsdb.com/posters/Get-on-Up.jpg,N/A,August 2014,Drama
Get-Out.html,https://www.imsdb.com/posters/Get-Out.jpg,N/A,February 2017,"Horror, Mystery, Thriller"
Get-Shorty.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime, Drama"
"Getaway,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Drama, Thriller"
Ghost.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Romance, Thriller, Drama, Fantasy"
Ghost-World.html,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Comedy, Drama"
Ghost-Ship.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Horror, Thriller, Sci-Fi"
Ghost-Rider.html,https://www.imsdb.com/posters/Ghost-Rider.jpg,N/A,February 2007,"Action, Fantasy, Thriller"
"Ghost-and-the-Darkness,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Drama, Thriller"
Ghostbusters.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Fantasy, Comedy"
Ghostbusters-2.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Comedy, Action, Adventure"
Glengarry-Glen-Gross.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Gladiator.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Action"
"Girl-with-the-Dragon-Tattoo,-The.html","https://www.imsdb.com/posters/Girl-with-the-Dragon-Tattoo,-The.jpg",N/A,December 2011,"Crime, Drama, Mystery"
Go.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime"
Godfather.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Godfather-Part-II.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
"Godfather-Part-III,-The.html","https://www.imsdb.com/posters/Godfather-Part-III,-The.jpg",N/A,December 1990,"Crime, Drama, Mystery"
Gods-and-Monsters.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Godzilla.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Action, Thriller"
Gone-Baby-Gone.html,https://www.imsdb.com/posters/Gone-Baby-Gone.jpg,N/A,October 2007,"Crime, Drama, Mystery"
"Good-Girl,-The.html","https://www.imsdb.com/posters/Good-Girl,-The.jpg",N/A,August 2002,"Drama, Comedy"
Gone-in-60-Seconds.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime"
Good-Will-Hunting.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Grabbers.html,https://www.imsdb.com/posters/Grabbers.jpg,N/A,December 2012,"Comedy, Horror, Sci-Fi"
"Graduate,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Romance"
Gothika.html,http://www.imsdb.com/images/no-poster.gif,N/A,November 2003,"Horror, Thriller, Mystery"
Gran-Torino.html,https://www.imsdb.com/posters/Gran-Torino.jpg,N/A,January 2009,"Crime, Drama"
Grand-Hotel.html,https://www.imsdb.com/posters/Grand-Hotel.jpg,N/A,April 1932,"Drama, Romance"
Grand-Theft-Parsons.html,https://www.imsdb.com/posters/Grand-Theft-Parsons.jpg,N/A,June 2004,"Drama, Comedy"
"Grapes-of-Wrath,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Gravity.html,https://www.imsdb.com/posters/Gravity.jpg,N/A,October 2013,"Sci-Fi, Thriller"
"Great-Gatsby,-The.html","https://www.imsdb.com/posters/Great-Gatsby,-The.jpg",N/A,May 2013,"Drama, Romance"
Gremlins.html,https://www.imsdb.com/posters/Gremlins.jpg,N/A,June 1984,"Comedy, Fantasy, Horror"
"Green-Mile,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Fantasy"
Gremlins-2.html,https://www.imsdb.com/posters/Gremlins-2.jpg,N/A,June 1990,"Comedy, Fantasy, Horror, Sci-Fi"
"Grifters,-The.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Grosse-Point-Blank.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Comedy, Romance, Thriller"
Groundhog-Day.html,https://www.imsdb.com/posters/Groundhog-Day.jpg,N/A,February 1993,"Comedy, Fantasy, Romance"
Guardians-of-the-Galaxy-Vol-2.html,https://www.imsdb.com/posters/Guardians-of-the-Galaxy-Vol-2.jpg,N/A,May 2017,"Action, Adventure, Comedy"
"Grudge,-The.html","https://www.imsdb.com/posters/Grudge,-The.jpg",N/A,October 2004,"Horror, Mystery, Thriller"
Hackers.html,https://www.imsdb.com/posters/Hackers.jpg,N/A,September 1995,"Action, Crime, Drama, Thriller"
Halloween.html,https://www.imsdb.com/posters/Halloween.jpg,N/A,October 2018,"Horror, Thriller"
"Hangover,-The.html","https://www.imsdb.com/posters/Hangover,-The.jpg",N/A,June 2009,"Comedy, Crime, Mystery, Thriller"
Halloween-The-Curse-of-Michael-Myers.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Hall-Pass.html,https://www.imsdb.com/posters/Hall-Pass.jpg,N/A,February 2011,"Comedy, Romance"
Hancock.html,https://www.imsdb.com/posters/Hancock.jpg,N/A,July 2008,"Action, Comedy, Crime, Drama, Fantasy, Thriller"
Hanna.html,https://www.imsdb.com/posters/Hanna.jpg,N/A,April 2011,"Action, Crime, Mystery"
Hannah-and-Her-Sisters.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Romance"
"Happy-Birthday,-Wanda-June.html",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Hannibal.html,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
